%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1765344916745024971,42,1765344916611815000,map,0.6379320474659157,4.744531471398276,0.0,0.0,0.0,0.31727229371081755,0.9483344829982071,0.00027419862444721943,-8.936031990947058e-05,0.0,0.0,0.0,0.0,-8.936031990947058e-05,0.00030994155060071193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007934470165549205
1765344917002040845,43,1765344916851926000,map,0.6835637032705786,4.777086682320846,0.0,0.0,0.0,0.318027025767209,0.9480816477928802,0.00021556922152793367,-0.00016251242070675076,0.0,0.0,0.0,0.0,-0.00016251242070630667,0.00042397755184708785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009882326031114518
1765344917229889090,44,1765344917092080000,map,0.7263061417329939,4.810523432241032,0.0,0.0,0.0,0.31851315992846624,0.9479184389768897,0.00022813171899827012,-0.0002309315316391114,0.0,0.0,0.0,0.0,-0.0002309315316391114,0.0005876214334143981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012483308798007533
1765344917490942606,45,1765344917331916000,map,0.7711508487884166,4.842190512799007,0.0,0.0,0.0,0.3190688812846682,0.9477315279105947,0.0003084348012889482,-0.0005601716528067513,0.0,0.0,0.0,0.0,-0.0005601716528063072,0.0012423068052633823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023703801545433105
1765344917710932498,46,1765344917572146000,map,0.8115912079099651,4.871261683066719,0.0,0.0,0.0,0.31963436048850896,0.9475409624892751,0.0004346435677794469,-0.000844946001490765,0.0,0.0,0.0,0.0,-0.000844946001490765,0.001809892073843855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003148978056078713
1765344917953287618,47,1765344917812168000,map,0.8535559442571472,4.9023717904731,0.0,0.0,0.0,0.32047043578648,0.9472585179278271,0.0007757722159918989,-0.001524553335050527,0.0,0.0,0.0,0.0,-0.001524553335050527,0.0031079546698293825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004896437458905541
1765344918436245293,48,1765344918294431000,map,0.8919631497645072,4.926503074659221,0.0,0.0,0.0,0.32189833121643907,0.9467742414958656,0.0013192662762396834,-0.0025537664992389963,0.0,0.0,0.0,0.0,-0.0025537664992389963,0.0050762497587157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074112711228917615
1765344918915891441,49,1765344918775671000,map,0.9280963939092943,4.953971324722098,0.0,0.0,0.0,0.3233121106964747,0.9462923856171466,0.0020299665648321197,-0.0038003479830690523,0.0,0.0,0.0,0.0,-0.0038003479830690523,0.007265245132707321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009842256227442964
1765344919231319921,50,1765344919013890000,map,0.9671918579436058,4.982206992253414,0.0,0.0,0.0,0.32380605862306966,0.9461234784101878,0.002157859180407118,-0.0039041091228373404,0.0,0.0,0.0,0.0,-0.0039041091228373404,0.00719438064900757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00910422171402038
1765344919588089884,51,1765344919254097000,map,1.0079774794651633,5.014317507334961,0.0,0.0,0.0,0.3245181280228412,0.9458794767752131,0.0025660590002962724,-0.004474478438747376,0.0,0.0,0.0,0.0,-0.004474478438747376,0.007930054269355225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009277282842082481
1765344919638183335,52,1765344919494096000,map,1.0491156582164156,5.046386641406447,0.0,0.0,0.0,0.32539280857488606,0.9455789338430439,0.002641320517649648,-0.004447738876876883,0.0,0.0,0.0,0.0,-0.004447738876876883,0.007615647147851234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008289492781026508
1765344919883435716,53,1765344919734145000,map,1.0922700012130537,5.079913854181266,0.0,0.0,0.0,0.32591944329332473,0.9453975441492163,0.0027752229761961456,-0.004526256094472103,0.0,0.0,0.0,0.0,-0.004526256094471215,0.007501031333266184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007630644011125756
1765344920116464193,54,1765344919974742000,map,1.1262403149051088,5.105373945868661,0.0,0.0,0.0,0.3262100366862733,0.9452973140579318,0.0022524810644848348,-0.003564233106408743,0.0,0.0,0.0,0.0,-0.003564233106408743,0.005766980827043966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005627197334078095
1765344920712189242,55,1765344920575345000,map,1.0902723311697924,5.073491985364633,0.0,0.0,0.0,0.32712673269084175,0.9449804763903933,0.001830980916935676,-0.002982777395720504,0.0,0.0,0.0,0.0,-0.002982777395720504,0.005014849653100839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052062411140325485
1765344920975394718,56,1765344920815516000,map,1.0446933914223773,5.0369549496655015,0.0,0.0,0.0,0.32735499385319033,0.9449014276628953,0.001458624327042246,-0.002436874453532134,0.0,0.0,0.0,0.0,-0.002436874453532134,0.004268141590046071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004800736634557921
1765344921190455633,57,1765344921054609000,map,0.9969233241677863,5.005193359664585,0.0,0.0,0.0,0.3295844229790727,0.9441261081706996,0.0012660216491504617,-0.0021923143823805447,0.0,0.0,0.0,0.0,-0.002192314382381433,0.003997253834718606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004826320791282211
1765344921427165715,58,1765344921293827000,map,0.9540015390242962,4.9689011968112,0.0,0.0,0.0,0.3298443478675758,0.9440353310018718,0.0009948883208025228,-0.0017579588409057934,0.0,0.0,0.0,0.0,-0.0017579588409057934,0.0033749858390734744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044537206281421065
1765344921683311854,59,1765344921533853000,map,0.9069977014902519,4.9357355094838,0.0,0.0,0.0,0.3323501378596911,0.9431560771498237,0.0006459345052263199,-0.0011593738276349796,0.0,0.0,0.0,0.0,-0.0011593738276340915,0.002337198451773048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003400611814863661
1765344921903958447,60,1765344921773341000,map,0.858966589723564,4.889815995795264,0.0,0.0,0.0,0.3296039829747711,0.9441192797560946,0.0003972784184057554,-0.0007139687679549311,0.0,0.0,0.0,0.0,-0.0007139687679549311,0.0015558374338624503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348045227661245
1765344922149395780,61,1765344922013228000,map,0.8129379458248028,4.851747539257748,0.0,0.0,0.0,0.32989862930055364,0.9440163634098807,0.000255498935268772,-0.00047897488016168666,0.0,0.0,0.0,0.0,-0.0004789748801607985,0.0011311212560158879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020281954657440115
1765344922384478970,62,1765344922250959000,map,0.7677555022770052,4.8176932392055285,0.0,0.0,0.0,0.3318736381988776,0.9433238512136967,0.00015971936709857637,-0.00030238783972125205,0.0,0.0,0.0,0.0,-0.00030238783972125205,0.0007803658815461745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015670595210484591
1765344922621771100,63,1765344922492090000,map,0.7248386885868062,4.779159313597337,0.0,0.0,0.0,0.33067645716868704,0.9437441817962988,9.419521389508745e-05,-0.00013811000265073758,0.0,0.0,0.0,0.0,-0.00013811000265073758,0.00039015294997568617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009467754684056194
1765344922880809477,64,1765344922731486000,map,0.681697165530526,4.7415938882379915,0.0,0.0,0.0,0.33102715152661066,0.943621229600192,9.718343845083188e-05,-0.00013096313518845548,0.0,0.0,0.0,0.0,-0.00013096313518845548,0.000415742724431567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010811126746522108
1765344923099960511,65,1765344922971557000,map,0.6321726118996878,4.69815735646123,0.0,0.0,0.0,0.33167598332591103,0.9433933655081479,9.372535593304976e-05,-9.519998168094901e-05,0.0,0.0,0.0,0.0,-9.519998168094901e-05,0.00034370575647812984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001047669949919158
1765344923341628351,66,1765344923212221000,map,0.5856174162459498,4.659742649135532,0.0,0.0,0.0,0.3324618383031056,0.9431167086167648,8.271309045077002e-05,-6.0186136031425974e-05,0.0,0.0,0.0,0.0,-6.0186136030981885e-05,0.00024037613314575879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008714462479263544
1765344923658422661,67,1765344923451955000,map,0.5417258836356932,4.624572714068427,0.0,0.0,0.0,0.3332787605764638,0.9428283341884758,8.322199422755583e-05,-4.497045754847662e-05,0.0,0.0,0.0,0.0,-4.497045754847662e-05,0.0001949202013307172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008219547095138586
1765344923835448741,68,1765344923691700000,map,0.5052168909019163,4.591080636075709,0.0,0.0,0.0,0.3338778297907412,0.9426163560930952,8.309553771967959e-05,-3.497166778965166e-05,0.0,0.0,0.0,0.0,-3.497166778965166e-05,0.0001647172847292211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007507409240952163
1765344924087029610,69,1765344923932020000,map,0.4703417398765078,4.56273388175486,0.0,0.0,0.0,0.3347081275190967,0.9423218502044087,8.229199345807792e-05,-2.433020113912221e-05,0.0,0.0,0.0,0.0,-2.433020113912221e-05,0.0002085326772025553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010241187008122278
1765344924304977175,70,1765344924172021000,map,0.43608456478934504,4.5335251920003365,0.0,0.0,0.0,0.3351611367159963,0.9421608208980254,9.785598798933703e-05,-2.5451715256474827e-05,0.0,0.0,0.0,0.0,-2.5451715256474827e-05,0.00015629868513400424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008264402196641545
1765344925146002139,71,1765344925012923000,map,0.4904489446447697,4.568057447769012,0.0,0.0,0.0,0.3364852742917944,0.9416887278632871,7.329475624284765e-05,-1.9085104963956212e-05,0.0,0.0,0.0,0.0,-1.9085104963512123e-05,0.00014201831207216742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007707951081458241
1765344925386558341,72,1765344925252882000,map,0.5338787501466002,4.599907149336125,0.0,0.0,0.0,0.3369013304587286,0.9415399585440538,5.7115383993500135e-05,-2.147156395260197e-05,0.0,0.0,0.0,0.0,-2.147156395260197e-05,0.00022283612483064985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010294400208734394
1765344925629356335,73,1765344925493805000,map,0.5791543086152239,4.637275642412392,0.0,0.0,0.0,0.33762840693351837,0.9412794796613462,5.831722043492249e-05,-4.821644404717773e-05,0.0,0.0,0.0,0.0,-4.821644404717773e-05,0.00037105570806161836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014270669680306188
1765344925864653645,74,1765344925734295000,map,0.6248412943898334,4.671630006522683,0.0,0.0,0.0,0.33778368436365463,0.9412237686000683,6.635413636768561e-05,-0.0001284169065316476,0.0,0.0,0.0,0.0,-0.0001284169065316476,0.0007376618772170218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023764585738565115
1765344926107373762,75,1765344925974104000,map,0.6696577808830616,4.708909799313171,0.0,0.0,0.0,0.33860744572633256,0.940927732452758,9.397522031101557e-05,-0.0002368372705476851,0.0,0.0,0.0,0.0,-0.0002368372705476851,0.0010405758800224874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002901106471706191
1765344926345867235,76,1765344926214152000,map,0.7115933733577443,4.742542016935761,0.0,0.0,0.0,0.3396452483692517,0.9405536163665468,0.00011769746001477621,-0.00028170194757359823,0.0,0.0,0.0,0.0,-0.00028170194757359823,0.0010141829336483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025751465223866495
1765344926589785615,77,1765344926454112000,map,0.7505868215353914,4.774546340008685,0.0,0.0,0.0,0.3405673401867994,0.9402201267778141,0.00015133178200821273,-0.00034682677876807233,0.0,0.0,0.0,0.0,-0.00034682677876807233,0.0010819317668691042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024984234050002634
1765344926826554883,78,1765344926694268000,map,0.7923698608412357,4.808024887953654,0.0,0.0,0.0,0.3407460765320337,0.9401553655263716,0.00015822115405117465,-0.00031968573541041323,0.0,0.0,0.0,0.0,-0.00031968573541041323,0.0008769461969642123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019111290406716522
1765344927082291077,79,1765344926934513000,map,0.8361068080400167,4.842598048423376,0.0,0.0,0.0,0.34096042524045056,0.9400776502076045,0.00016410021493973304,-0.0003064808548218778,0.0,0.0,0.0,0.0,-0.0003064808548218778,0.00077588099599879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015613958619352779
1765344927311051920,80,1765344927175243000,map,0.8777431317327714,4.875288801018465,0.0,0.0,0.0,0.3403753718414859,0.9402896395493094,0.0001347135144279532,-0.00021546066027067212,0.0,0.0,0.0,0.0,-0.00021546066026978394,0.0005079932181857316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010306447173470993
1765344928280218389,81,1765344928136471000,map,0.8367309578021184,4.833372992039164,0.0,0.0,0.0,0.3424042895364565,0.9395527140650675,0.00012172434335411264,-0.00020538817459847536,0.0,0.0,0.0,0.0,-0.00020538817459847536,0.0005476442078133914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011926632494745448
1765344928513114706,82,1765344928376956000,map,0.8020317988323408,4.801465733839167,0.0,0.0,0.0,0.3431948029527393,0.9392642478164653,6.983759787693167e-05,-8.027445377978282e-05,0.0,0.0,0.0,0.0,-8.027445377978282e-05,0.0002463553382661132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007281741910784102
1765344928747649281,83,1765344928619595000,map,0.7697874231349027,4.772398129522299,0.0,0.0,0.0,0.3433164225714027,0.9392198006818074,5.765700678261876e-05,-4.6253740872526095e-05,0.0,0.0,0.0,0.0,-4.6253740872526095e-05,0.00015915513363395917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006110891951944773
1765344929005404986,84,1765344928858188000,map,0.7365841041331386,4.741135906530209,0.0,0.0,0.0,0.3430666389118847,0.9393110673603833,4.9653725686549244e-05,-2.0060205164096345e-05,0.0,0.0,0.0,0.0,-2.0060205164096345e-05,8.55305200495593e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004857155928910213
1765344929242646812,85,1765344929098260000,map,0.7017006705465312,4.710243411608816,0.0,0.0,0.0,0.34432669151222234,0.9388498972211942,4.857081803827379e-05,-2.2755447903755055e-05,0.0,0.0,0.0,0.0,-2.2755447903310966e-05,0.00010916060524834847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005471952193251251
1765344929484198287,86,1765344929338664000,map,0.6572510938170804,4.67325077477357,0.0,0.0,0.0,0.34566003940894857,0.9383598122020167,4.68350265268036e-05,-1.851529208485303e-05,0.0,0.0,0.0,0.0,-1.851529208485303e-05,0.00010071991865245877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005528783209618985
1765344929712223325,87,1765344929579157000,map,0.6107218690190407,4.631626419565773,0.0,0.0,0.0,0.346383205512075,0.9380931056879054,4.800939287491479e-05,-1.6026267464663846e-05,0.0,0.0,0.0,0.0,-1.6026267464663846e-05,9.355994528803535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005617073701466693
1765344929948715988,88,1765344929819652000,map,0.5653443233012024,4.59229195112271,0.0,0.0,0.0,0.34731222053021577,0.9377495515703385,5.0412712406133764e-05,-1.5143145573048855e-05,0.0,0.0,0.0,0.0,-1.5143145573048855e-05,9.346205128579754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005683135698343518
1765344930798635527,89,1765344930661128000,map,0.6030650361861627,4.620944134351893,0.0,0.0,0.0,0.3497503159492384,0.9368429518832961,5.05213490903933e-05,-1.8583876406186306e-05,0.0,0.0,0.0,0.0,-1.8583876406186306e-05,0.00012049120774193511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006149816948115274
1765344931525519059,90,1765344931382328000,map,0.5668120598557481,4.584649485199491,0.0,0.0,0.0,0.35178475334976156,0.9360809192108593,5.2269981965780143e-05,-1.7608040624672583e-05,0.0,0.0,0.0,0.0,-1.7608040625116672e-05,0.00017596781552597918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008024098247477039
1765344931765246326,91,1765344931624720000,map,0.5299834510840763,4.553996020507992,0.0,0.0,0.0,0.3523389265923165,0.9358724703760519,5.521199895686113e-05,-1.2372282058858985e-05,0.0,0.0,0.0,0.0,-1.2372282058858985e-05,0.00018275695073199927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008581620699309
1765344931995348978,92,1765344931863334000,map,0.4979263744797405,4.524172788498763,0.0,0.0,0.0,0.35320735328429265,0.9355450633646168,5.803392992323464e-05,1.4325234189982439e-06,0.0,0.0,0.0,0.0,1.4325234189982439e-06,0.00023896978566284588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001117022172604752
1765344932606541830,93,1765344932467677000,map,0.54826766253515,4.56466459313127,0.0,0.0,0.0,0.3546490812620678,0.934999480834065,4.997743332563198e-05,-1.160561072799382e-05,0.0,0.0,0.0,0.0,-1.160561072799382e-05,0.00024748942208674407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001056833933666883
1765344932836123220,94,1765344932708730000,map,0.5923308220663448,4.599883464416332,0.0,0.0,0.0,0.3556539377927873,0.9346177167871815,4.487018246696062e-05,-1.7660274859387926e-05,0.0,0.0,0.0,0.0,-1.7660274859387926e-05,0.00014001772528615675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006638049419389182
1765344933087640528,95,1765344932947274000,map,0.6328130317240721,4.631051191556875,0.0,0.0,0.0,0.3563731647477495,0.9343437094815127,4.383124206863709e-05,-2.7839726441936108e-05,0.0,0.0,0.0,0.0,-2.7839726441936108e-05,0.00020041227664435723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008299464550245202
1765344933336353187,96,1765344933189905000,map,0.6674898450036421,4.661879996978791,0.0,0.0,0.0,0.35667916729154614,0.934226937965401,4.905516076564309e-05,-5.1219858293372056e-05,0.0,0.0,0.0,0.0,-5.1219858293372056e-05,0.000296710223135932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010397208171060357
